Record IDs,Factor 1,Factor 2,Factor 3,Cluster
587,-0.144164309,-0.18797362,0.160375651,1
588,-0.313381064,0.007507493,-0.046300231,1
589,-0.273337148,0.244963509,-0.073570355,1
590,-0.186830362,0.169469606,0.135746615,1
591,0.068121667,-0.419915631,0.375236198,1
592,0.372692604,0.043411325,-1.546875128,2
593,1.784783377,0.524110863,-6.442411299,2
594,-0.046249562,-0.323849338,0.37389635,1
595,-0.118271214,-0.295653937,0.292151517,1
596,0.005910184,-0.397983448,0.074212992,1
597,-0.023208225,-0.184907309,0.50221431,1
598,0.074455025,-0.473483747,0.360599587,1
599,-0.333477971,-0.107995377,-1.309720416,2
600,-0.125746432,0.671660952,-2.045023213,2
601,-0.062691465,-0.04741835,0.232018355,1
602,0.048595439,0.626327218,-0.760148741,1
603,0.218617812,-0.213942652,0.453362656,1
604,-0.040971678,-0.217040186,0.293791042,1
605,0.232694703,-0.225279131,0.123872207,1
606,-0.054661492,-0.328966272,0.213666798,1
607,1.033659981,4.429597926,-2.389393844,2
608,0.008731051,-0.383360949,0.412078936,1
609,0.07557072,-0.478288841,0.054427548,1
610,-0.041555023,-0.21295969,0.096857956,1
611,0.048527973,-0.314996613,0.041412156,1
612,-0.040538486,-0.577668772,-0.216332347,1
613,-0.063077851,-0.218176872,0.240726904,1
614,-0.049139801,-0.536095425,0.100178268,1
615,-0.118221849,-0.802051388,-1.757389555,2
616,-0.044018182,-0.201747916,0.408167131,1
617,-0.018013554,0.082413614,0.425207164,1
618,-0.193725697,0.060672487,-0.305491703,1
619,-0.511374541,-0.030969217,-0.61329423,1
620,-0.055816572,-0.446418651,0.038671132,1
621,0.155485811,0.712119249,0.584725089,1
622,-0.086896544,-0.143537619,0.312208219,1
623,-0.05698656,0.026884434,0.481860399,1
624,-0.079921268,0.063057305,0.538604843,1
625,-0.262862455,0.188220729,-0.184783739,1
626,-0.140392836,0.019508074,0.515424007,1
627,0.012906746,0.52754177,0.310023173,1
628,-0.089572534,-0.401002613,0.30989117,1
629,-0.023672807,-0.323332306,0.365800256,1
630,-0.056197581,-0.045746078,0.092332694,1
631,0.342521372,-0.292832093,0.1573826,1
632,-0.059238165,-0.236349794,0.356086923,1
633,-0.220209503,-0.1849588,0.086364989,1
634,-0.246933411,0.445321541,-0.388845636,1
635,1.001254359,1.745225248,0.043551165,1
636,-0.118381178,-0.134951444,0.108841049,1
637,-0.016497873,-0.41688674,0.351991624,1
638,-0.21348175,-0.504071765,-0.329582696,1
639,-0.706234042,0.121856293,-2.649846095,2
640,-0.143014054,1.954834667,1.432078672,1
641,-0.048590838,-0.277153935,0.36789056,1
642,0.503327698,0.84662992,0.058395178,1
643,-0.246642501,0.025171638,-0.460960064,1
644,0.018283394,0.26622593,0.295053484,1
645,-0.026821921,-0.490588066,-0.133754897,1
646,-0.076799314,0.615932022,0.851183747,1
647,-0.036453126,-0.249554664,0.204887459,1
648,0.639818602,-0.268897891,0.306522928,1
649,0.753840671,-0.542890148,0.547051289,1
650,-0.021662033,-0.393597379,0.306517124,1
651,0.040185033,-0.256856117,0.478476492,1
652,-0.348853556,0.530287179,0.04829987,1
653,-0.009787457,-0.106017448,0.408120659,1
654,-0.071845847,-0.473362216,-0.041624733,1
655,0.918186439,-0.674073046,-0.266153906,1
656,0.549852926,-0.476036832,0.060701411,1
657,-0.191659684,-0.120132756,-0.139516761,1
658,-0.099249758,0.207983414,-1.079051942,1
659,0.184594608,-0.398290547,0.417383204,1
660,0.01212979,-0.223603829,0.32465058,1
661,-0.447948683,-0.066326196,-1.299871584,2
662,-0.545504907,-0.579862972,-1.212107874,1
663,-0.245487679,-0.273712077,-0.377009554,1
664,-0.034385826,-0.353282737,-0.319998963,1
665,-0.139725944,-0.334475611,-0.249730713,1
666,-0.147706648,-0.344126493,-0.654328252,1
667,-0.066933039,0.142007529,0.566524935,1
668,-0.402467793,0.556868183,-0.204214267,1
669,-0.153604341,-0.546366155,-1.442338411,2
670,-0.0863362,-0.21464943,0.098144394,1
671,-0.115818366,-0.142025955,-0.32694282,1
672,-0.322438417,-0.572101333,-0.958058583,1
673,-0.088259681,-0.102407863,-0.101651023,1
674,-0.063501249,-0.445934235,0.155751921,1
675,0.722666869,0.895083218,0.691418949,1
676,0.099984167,0.06960695,0.371334072,1
677,-0.054762938,-0.434737488,0.351223015,1
678,-0.125924885,0.342083828,-0.055828069,1
679,0.306942217,-0.112108788,0.24129772,1
680,-0.020746324,-0.236431707,0.412602197,1
681,-0.041410621,-0.300631996,0.384804662,1
682,0.072595252,-0.159906506,0.364432529,1
683,-0.218567159,0.115509463,0.197643128,1
684,-0.059324305,-0.292658094,0.413464847,1
685,0.195054368,-0.492947249,0.41866158,1
686,-0.22984367,-0.015905062,0.126794495,1
687,-0.204081691,0.710531983,0.210595784,1
688,-0.016507054,-0.295872745,0.340547012,1
689,-0.014492282,-0.437254221,0.309058047,1
690,0.66569687,-1.589179808,-2.833597547,2
691,0.045326027,-0.038954242,0.241040547,1
692,-0.064217984,-0.401038147,0.369863624,1
693,-0.026777085,-0.471835109,0.100743046,1
694,-0.092038556,-0.513229601,0.094547415,1
695,0.068591941,-0.416787145,-0.034628077,1
696,0.081239143,0.021653883,0.430542745,1
697,-0.025082891,0.061509962,0.536786459,1
698,0.091672243,-0.297075168,0.181358078,1
699,-0.043616183,-0.631495994,-0.395858922,1
700,-0.083869679,-0.437377055,0.312033276,1
701,-0.041475104,-0.350645779,0.3732369,1
702,-0.075388961,-0.469009443,0.205671601,1
703,-0.067857857,-0.265019154,0.383761359,1
704,-0.107335648,-0.307904875,0.238322565,1
705,-0.092878522,-0.064619755,0.074878018,1
706,-0.115802635,0.212170549,0.422070313,1
707,1.592772749,-0.702553515,0.747722491,1
708,-0.025099762,0.175651778,0.312391294,1
709,-0.041794984,0.748645835,-0.214715211,1
710,4.497853329,4.662194215,-7.335674151,2
711,0.019165725,-0.462412137,0.297242561,1
712,-0.053490946,-0.009031986,0.559625678,1
713,-0.049142468,-0.284712983,0.395778651,1
714,0.267081254,0.753765134,0.05338079,1
715,-0.580059937,0.322376123,-0.870365844,1
716,0.15957358,-0.157715289,0.420513883,1
717,-0.285220856,2.86564275,0.526609894,1
718,-0.069327404,-1.259273274,-3.430114682,2
719,-0.28613362,0.559038218,-0.090827339,1
720,-0.109044575,-0.506366374,0.015494601,1
721,-0.235938552,4.317950862,2.172394471,1
722,-0.102871985,-0.274298234,0.150811455,1
723,-0.149517294,-0.38329264,-0.13187982,1
724,-0.051284929,-0.424025794,0.350951195,1
725,-0.026732686,-0.259579265,0.184498056,1
726,0.001039738,-0.433578203,0.374559943,1
727,0.072182131,-0.038601269,0.468885028,1
728,0.079683376,-0.09778572,0.12725286,1
729,-0.057544211,-0.565387865,-0.415986379,1
730,-0.06953068,-0.294610405,0.249149617,1
731,-0.025899346,-0.38568217,0.337235544,1
732,-0.116605284,-0.418522992,0.085581295,1
733,0.02524554,-0.44394558,0.395399304,1
734,-0.116443402,-0.6118845,-0.436468749,1
735,-0.123699209,-0.047801375,0.094981527,1
736,-0.000111288,-0.408990093,0.157399217,1
737,0.269812406,-0.664065794,0.117506584,1
738,0.697187724,-0.071614142,0.575835828,1
739,-0.212714854,0.64537126,0.299287738,1
740,-0.038325636,-0.049009032,0.516809323,1
741,0.10214685,-0.136801874,0.022779254,1
742,0.019262563,-0.066539719,0.548994945,1
743,0.002072457,-0.42139736,0.372121663,1
744,-0.062047366,-0.311339864,-0.086157639,1
745,-0.283521789,0.024672752,-0.573842205,1
746,-0.641481819,0.460424116,-2.302220669,2
747,0.057397493,0.027425893,0.665161476,1
748,-0.094471293,-0.034898062,0.303946901,1
749,0.032360242,-0.306931902,0.103932191,1
750,-0.041380714,-0.316724372,0.320161864,1
751,-0.028559081,-1.061335852,-2.00990947,2
752,0.256800673,0.251557597,0.353934118,1
753,0.099524985,-0.450254057,0.184923482,1
754,-0.09433978,-0.330765845,0.257112913,1
755,-0.180902813,1.022846977,0.475457831,1
756,-0.120661587,-0.233285522,0.289012684,1
757,-0.016667962,0.019138081,0.153797639,1
758,-0.241225329,0.098630066,-0.213981245,1
759,-0.109645863,-0.152860592,-0.198775913,1
760,-0.212773915,0.589046791,0.672184717,1
761,0.291664669,-0.349046571,0.362905684,1
762,-0.26251959,0.574793425,0.241895762,1
763,0.242832403,1.033825165,-1.829905387,2
764,0.062404382,-0.436365362,0.27077055,1
765,0.108432527,0.290009929,0.458219409,1
766,-0.162813228,-1.013120858,-1.472850745,2
767,-0.127067633,0.248217925,0.339111676,1
768,0.034542704,-0.475795582,-0.263620762,1
769,0.118026312,-0.517336074,0.157547745,1
770,0.500991641,-0.179363447,0.258944702,1
771,0.104528653,-0.487764398,0.414995391,1
772,0.338783643,1.006724662,-1.427616321,2
773,-0.298636372,1.642186141,0.186273603,1
774,-0.156227811,-0.708854834,-0.227952349,1
775,0.075757036,-0.237195317,0.436032364,1
776,-0.15889029,0.000143469,0.250773695,1
777,0.05420303,-0.443508632,0.307430277,1
778,-0.248675531,-0.322056899,-0.287107794,1
779,0.003738866,-0.287784578,0.422164205,1
780,-0.151946996,-0.299415644,-0.27255893,1
781,-0.1225889,0.319938956,-0.28389465,1
782,-0.117906058,-0.212559714,0.190835759,1
783,0.136659538,-0.42869472,0.133544303,1
784,0.1058048,-0.484404211,0.420441048,1
785,-0.53659975,0.370790009,-0.577369622,1
786,-0.288877202,0.422376582,-0.650838764,1
787,-0.080234553,-0.475838912,-0.919229127,1
788,0.049081842,2.603030364,2.202056986,1
789,0.072674696,-0.404102421,-0.070799947,1
790,-0.094630281,-0.36525665,0.331967206,1
791,-0.122914715,0.947315703,-0.169828276,1
792,0.749379543,1.265294411,0.820475466,1
793,-0.212126141,0.757963656,-0.510580659,1
794,-0.196297639,0.094476141,0.224146352,1
795,0.153879571,-0.431193037,0.351213127,1
796,-0.041466773,-0.506264607,0.224561144,1
797,-0.111817135,0.433758967,0.150073036,1
798,-0.009939664,-0.066341718,0.490885378,1
799,-0.012516126,-0.066369284,0.431619161,1
800,-0.01589424,-0.437805903,-0.468686493,1
801,0.000689046,-0.470211411,-0.402704516,1
802,0.025743474,0.127726614,-0.470928945,1
803,0.023994546,0.458155615,0.666272228,1
804,-0.095924673,-0.35689654,-0.276173111,1
805,-0.508631883,0.395833952,-0.479854263,1
806,-0.135448711,0.75848805,-1.028460562,1
807,-0.084813381,-0.214674971,0.36339673,1
808,-0.157911584,-0.464013005,-0.341728857,1
809,0.670099828,-0.360212131,0.568715453,1
810,-0.073370731,0.071977236,0.4732928,1
811,0.885363589,-0.174103599,-0.080120154,1
812,0.01553418,0.485034862,0.14823858,1
813,-0.085403521,-0.224246838,0.09095329,1
814,-0.018311465,0.706062008,0.774054493,1
815,-0.40399628,-0.226995203,-0.613274177,1
816,0.253048938,-0.46645886,0.226441049,1
817,0.295637299,-0.066682984,0.593266757,1
818,0.024817383,0.270947452,0.009534331,1
819,-0.008655992,-0.800036647,-0.586872393,1
820,-0.137658605,-0.220649317,0.299980265,1
821,0.137911271,0.100923742,0.320656197,1
822,0.198485823,-0.222867731,0.258730171,1
823,-0.151521466,-0.354090235,0.099611236,1
824,-0.044366019,-0.478256873,0.26438078,1
825,0.071280562,-0.417953936,0.317088333,1
826,-0.23460231,-0.227864358,-0.461453776,1
827,-0.051495169,-0.461721977,0.07727354,1
828,-0.054075502,0.157428457,0.327494884,1
829,-0.009571433,-0.378593085,0.325685185,1
830,-0.083075009,-0.471039852,0.301194601,1
831,0.083164397,0.021450889,0.385743049,1
832,-0.04118068,0.042405917,0.574916995,1
833,-0.08753247,-0.092758254,0.409651186,1
834,-0.472739565,1.702280256,-1.257351344,2
835,-0.260931458,0.019309067,-0.362404004,1
836,-0.101875449,-0.581265464,-0.350800463,1
837,-0.156243696,-0.006324329,0.235539769,1
838,-0.27600988,0.121582513,0.060893653,1
839,-0.026321116,-0.221132138,0.259822139,1
840,-0.013312211,-0.397460536,0.272121192,1
841,-0.413080784,0.361682335,-1.047569404,1
842,0.011659038,-0.142569037,0.448169008,1
843,-0.109577485,0.782200149,0.127493965,1
844,-0.070792765,-0.503903762,-0.021747504,1
845,0.321450356,-0.75289336,-0.395721566,1
846,0.123985953,1.907945911,1.012350131,1
847,-0.309069076,0.311195621,-0.680212669,1
848,0.247257658,-0.143861308,0.403012592,1
849,0.052642679,-0.468499879,0.392431186,1
850,0.115338715,-0.217059718,0.292462947,1
851,0.39101205,1.338371185,0.440290733,1
852,-0.161305261,-0.09261555,-0.02941394,1
853,0.309202905,-0.164035738,-0.410704047,1
854,-0.210026181,0.618474672,-1.477356694,2
855,-0.047076707,-0.641680966,-0.399335909,1
856,0.255854322,0.607837975,0.198210758,1
857,0.098912417,-0.543652534,0.094038636,1
858,0.485153429,-0.346860476,0.288338236,1
859,-0.091731456,-0.034360833,0.430986176,1
860,0.040084412,-0.045383208,0.494534582,1
861,-0.29684728,0.664521079,-1.10777862,2
862,-0.111846328,0.085194256,0.270207688,1
863,-0.095519293,-0.073186586,0.395923655,1
864,1.315715773,-0.234495272,0.406633918,1
865,-0.066797611,-0.406984913,0.320083164,1
866,-0.703608675,0.050931989,-1.514357113,2
867,-0.078355227,-0.312550984,0.242476842,1
868,0.009746494,0.180666084,-0.137645364,1
869,-0.072162421,-0.336151855,0.117683653,1
870,-0.039031485,0.103078948,0.04268953,1
871,-0.235200409,0.425785786,-0.582007268,1
872,-0.305010082,0.064749256,-0.133977734,1
873,-0.34210017,-0.028369431,-0.252901562,1
874,-0.099599976,0.119478695,0.31820437,1
875,-0.028405047,0.140719306,0.38348382,1
876,-0.099348196,0.074946116,-0.050741989,1
877,-0.067244188,0.100918262,0.552544483,1
878,-0.086312849,1.531261535,1.209060175,1
879,-0.003558147,0.240425585,0.614261043,1
880,-0.122046939,-0.343397592,0.194421454,1
881,-0.141854957,0.268481017,-0.074994887,1
882,-0.222092533,0.493053835,0.077861857,1
883,0.249743676,0.334602725,0.091172778,1
884,-0.088440196,0.12204544,0.511905235,1
885,-0.099852332,0.242797214,0.372165261,1
886,-0.123936361,-0.303765253,0.273776937,1
887,0.049572607,-0.146558087,0.443174063,1
888,-0.138218656,-0.114180398,0.287800755,1
889,-0.010599869,0.059830386,0.105358274,1
890,0.054522846,0.10712529,0.339273057,1
891,-0.342418114,0.160392784,-1.454190583,2
892,-0.028856726,-0.240511859,0.443300097,1
893,0.024391515,-0.217757163,0.508182648,1
894,1.501735497,-0.059478424,0.422732276,1
895,0.046029759,-0.086680681,0.25695384,1
896,0.119494722,-0.366019797,0.392376627,1
897,-0.018541363,-0.270499169,0.377091159,1
898,-0.003566408,-0.358215653,0.375162602,1
899,0.090053118,0.163410711,0.400497963,1
900,-0.078533143,0.193917377,-0.496836299,1
901,-0.329961907,-0.27654032,-0.321896007,1
902,-0.091509575,-0.350616731,0.299501509,1
903,-0.122766811,-0.687588461,-0.136496543,1
904,-0.101003275,0.314971816,0.502273513,1
905,-0.007032662,0.781900899,0.424537967,1
906,-0.038502133,-0.227147959,0.448235932,1
907,0.151376202,0.072825384,0.537436125,1
908,-0.033074248,-0.400512761,0.266735621,1
909,-0.135022508,1.079418851,-0.087358663,1
910,-0.027685499,-0.26838067,0.320374514,1
911,-0.084932155,4.28E-05,0.146526359,1
912,-0.627662509,0.8961295,-1.324376276,2
913,0.057338174,-0.506419382,0.362325185,1
914,-0.181479936,0.154801862,-0.212508788,1
915,-0.531087921,1.635860853,-3.33210861,2
916,0.118757357,-0.149624155,0.093428924,1
917,-0.03445494,0.20561265,0.378597205,1
918,-0.801244056,4.314076504,-2.649908013,2
919,-0.242328164,-0.24514092,-0.502421274,1
920,-0.458507649,1.219272612,-0.885212736,1
921,-0.189010977,0.079024983,0.23942843,1
922,-0.036122777,-0.350882294,0.344938984,1
923,-0.031032044,2.599210053,2.242981081,1
924,-0.098701601,-0.299401648,0.113709828,1
925,0.09022933,-0.252328934,0.296017075,1
926,-0.012171613,-0.223277371,-0.127855703,1
927,0.962371565,-0.041254426,0.000263961,1
928,-0.03772643,-0.045992348,-0.604248358,1
929,-0.041613052,-0.297175075,0.385963211,1
930,0.419715865,0.181827026,0.364628446,1
931,-0.070694783,-0.177056356,0.389476106,1
932,1.414587751,-0.528347753,0.222420902,1
933,-0.029041663,-0.191807335,0.337714419,1
934,-0.051760285,-0.532888856,-0.042060283,1
935,0.038359563,-0.234354989,-0.611219206,1
936,-0.075429862,-0.283208829,0.316087071,1
937,-0.853786216,1.416206557,-0.998104661,2
938,0.300880761,-0.175763473,0.148546108,1
939,0.0026066,-0.293675854,0.304896269,1
940,0.277287727,1.270869246,0.492104933,1
941,-0.091819829,-0.38521114,0.325674924,1
942,-0.059930014,-0.323338778,0.219689529,1
943,-0.18143794,-0.494263813,-0.220979203,1
944,-0.09560323,-0.397652355,0.323287857,1
945,-0.158170197,-0.246721917,-0.384117905,1
946,0.117263441,-0.393064173,0.422354694,1
947,0.276866778,-0.494676351,0.160995049,1
948,0.072544533,-0.497369832,0.247508937,1
949,0.001017923,-0.431267532,0.361867185,1
950,0.566468154,0.277856594,0.523874276,1
951,-0.046013787,0.064568583,0.519552301,1
952,0.380729776,-0.05641263,0.554131522,1
953,0.184535183,0.278608217,-0.049039893,1
954,-0.181062597,-0.416173751,-0.567079087,1
955,-0.006228084,-0.316352147,0.157764831,1
956,0.023301019,-0.366480397,0.329440252,1
957,-0.04464471,1.699250487,1.286673953,1
958,0.121158072,0.122450366,0.288643025,1
959,-0.178996575,-0.131525916,-0.200320206,1
960,-0.501320164,0.373198219,-0.953736481,1
961,0.458692345,0.033390351,-0.636658458,1
962,0.003778833,-0.400205477,0.380110248,1
963,-0.066644575,-0.486220158,-0.175848636,1
964,0.807069101,-0.127696609,0.662342848,1
965,-0.084331941,-0.06101772,-0.290538141,1
966,-0.084229575,-0.301298826,0.375411908,1
967,-0.078455916,-0.459599909,0.347158857,1
968,-0.19143087,0.368122775,0.329279484,1
969,-0.192381632,0.009289069,-0.172402222,1
970,-0.020990238,-0.239957449,-0.040032115,1
971,0.071211101,-0.215476554,0.061651833,1
972,-0.080168455,0.082400076,0.555063411,1
973,0.04120497,0.045976287,0.179889557,1
974,-0.104415728,0.079903745,0.05865025,1
975,-0.129799315,-0.231820212,0.296676069,1
976,0.218989105,0.135703744,-1.233544889,1
977,-0.059841695,0.062236289,0.558323514,1
978,0.243336061,0.307541808,0.465769293,1
979,0.103712905,0.272765078,0.322391269,1
980,-0.096807572,0.924691216,0.381118845,1
981,-0.152262629,-0.871021578,-0.7047409,1
982,-0.225363495,-0.152068212,-0.088198836,1
983,-0.036690333,3.592633765,1.506922878,1
984,0.017785432,-0.30995188,0.272416858,1
985,0.040729919,0.41676766,0.181486941,1
986,0.295575423,-0.405229739,-0.461021352,1
987,1.083691916,0.595684429,-5.218936187,2
988,0.094473859,-0.077191083,-0.066323174,1
989,0.094063795,-0.373604102,0.306115934,1
990,0.358216515,-0.685266787,-3.42176506,2
991,0.018942382,-0.504104159,0.378550577,1
992,-0.124447969,-0.19800915,0.111408957,1
993,0.420531433,1.256039934,0.760216053,1
994,-0.065248124,-0.035994565,0.319740622,1
995,1.684182063,0.929522345,-1.709905681,2
996,0.104582916,-0.428024512,0.318721682,1
997,0.033707604,-0.438346919,0.398774949,1
998,-0.145990464,1.629353286,1.025271629,1
999,0.557577817,-0.325890873,-1.77956834,2
1000,-0.147989608,0.121184637,-0.040575714,1
1001,0.178830851,1.322114705,1.060310329,1
1002,-0.28660783,-0.571567757,-1.03739344,1
1003,0.019624464,0.035953696,-0.450341177,1
1004,-0.020784979,-0.059409867,0.053167779,1
1005,-0.147212315,-0.173606977,0.307335637,1
1006,-0.047670441,0.195497559,0.631518833,1
1007,-0.103150074,-0.253995978,0.36784761,1
1008,0.012238841,-0.392019495,0.352406925,1
1009,0.144412226,0.074785526,-0.498588963,1
1010,0.063331097,-0.237165452,0.47990769,1
1011,0.049513884,-0.513146822,0.335473202,1
1012,-0.357331641,1.224586244,-0.638095437,1
1013,-0.001510128,-0.267069808,0.329802142,1
1014,-0.773014822,-0.188227836,-4.456259181,2
1015,-0.05233085,0.039403023,0.48284259,1
1016,-0.044973437,-0.401664035,0.341797889,1
1017,0.002261693,-0.07434706,0.557658206,1
1018,-0.153063191,0.268495091,0.220727415,1
1019,-0.120978494,-0.302007365,0.288191144,1
1020,0.057964177,-0.555916867,0.237734245,1
1021,0.659410978,0.612682333,0.916883595,1
1022,-0.245100052,-0.415080841,-0.96344374,1
1023,-0.051328383,-0.509242258,-0.035339974,1
1024,-0.076506041,-0.057899614,0.417535598,1
1025,-0.05053157,0.397294136,0.501397208,1
1026,0.228256249,-0.415443348,0.437263451,1
1027,0.513850904,0.536361943,-2.465856701,2
1028,-0.100835859,0.190394626,-0.11731775,1
1029,0.712923412,1.947994811,-0.539372252,1
1030,0.050987926,1.47984223,0.75373052,1
1031,-0.122668431,-0.405793392,0.201230589,1
1032,-0.068054877,0.088800663,0.452950111,1
1033,-0.159830829,-0.70868099,-1.45418248,2
1034,-0.050405227,-0.355161305,0.375876203,1
1035,-0.133813549,0.209435727,-0.006975577,1
1036,-0.04682569,-0.409575771,0.278778927,1
1037,-0.154981711,0.010363942,0.286033841,1
1038,-0.050474787,-0.368249071,0.348522001,1
1039,-0.063539231,-0.250093539,0.388110016,1
1040,0.056567129,0.473762833,0.510293938,1
1041,-0.09087572,-0.317630292,0.284693858,1
